会社名,組織体系区分,組織体系パターン,,組織体系改定日付,階層,,上位部門,,上位部門階層番号,部門コード,部門適用日付,部門終了日付　,部門名,部門名（略）,部門名（カナ）,部門名（英字）,代表計上部門,,計上区分,部門採番コード,部門所在地,,ＴＥＬ,ＦＡＸ,ＴＥＬ（国際表記）,ＦＡＸ（国際表記）,編集状態,移管先部門,,郵便番号,住所１,住所２,ＺＩＰコード,住所１（英字）,住所２（英字）,部門表示順序,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,2099,【不】大阪通所介護,3 ,206080,2016/6/1,9999/12/31,【使用不可】伊川谷ゆめふる,【不】伊川谷ゆめふる,ﾃﾞｲｲｶﾜﾀﾞﾆ,,,,直接部門,,,,,,,,既存,,,,,,,,,001023005002000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,206080,【不】伊川谷ゆめふる,4 ,20608060,2016/6/1,9999/12/31,【使用不可】伊川谷ゆめふる,【不】伊川谷ゆめふる,ﾃﾞｲｲｶﾜﾀﾞﾆ,,,,直接部門,,,,,,,,既存,,,,,,,,,001023005002001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,2099,【不】大阪通所介護,3 ,209910,2016/6/1,9999/12/31,【使用不可】大阪通所介護事業部,【不】大阪通所介護,ｵｵｻｶﾂｳｼｮｶｲｺﾞｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001023005003000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,209910,【不】大阪通所介護,4 ,20991010,2016/6/1,9999/12/31,【使用不可】大阪通所統括課,【不】大阪通所統括課,ｵｵｻｶﾂｳｼｮﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001023005003001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,60,【不】大阪支部,2 ,6010,2016/6/1,9999/12/31,【使用不可】大阪支部統括部,【不】大阪支部統括部,ｵｵｻｶｼﾌﾞﾄｳｶﾂﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001023006000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,6010,【不】大阪支部統括部,3 ,601010,2016/6/1,9999/12/31,【使用不可】大阪支部統括課,【不】大阪支部統括課,ｵｵｻｶｼﾌﾞﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001023006001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,601010,【不】大阪支部統括課,4 ,60101010,2016/6/1,9999/12/31,【使用不可】大阪支部統括課,【不】大阪支部統括課,ｵｵｻｶｼﾌﾞﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001023006001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,60,【不】大阪支部,2 ,2187,2016/7/1,9999/12/31,【使用不可】大阪支部訪問定巡事業部,【不】大阪訪問定巡,ｵｵｻｶｼﾌﾞﾎｳﾓﾝﾃｲｼﾞｭﾝｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001023007000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,2187,【不】大阪訪問定巡,3 ,601020,2023/7/1,9999/12/31,【使用不可】東淀川訪問定巡拠点,【不】東淀川訪問定巡,ﾋｶﾞｼﾖﾄﾞｶﾞﾜﾃｲｼﾞｭﾝｼﾞｷﾞｮｳｼｮ,,,,その他,,,,,,,,既存,,,,,,,,,001023007002000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,601020,【不】東淀川訪問定巡,4 ,15102060,2023/7/1,9999/12/31,【使用不可】東淀川定期巡回部門,【不】東淀川定期巡回,ﾋｶﾞｼﾖﾄﾞｶﾞﾜﾃｲｷｼﾞｭﾝｶｲﾌﾞﾓﾝ,,,,直接部門,,,,,,,,既存,,,,,,,,,001023007002001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,2 ,本社／支社,0000000000,全社,1 ,11,2017/10/1,9999/12/31,【使用不可】ｺﾝｻﾙﾃｨﾝｸﾞ事業本部西日本支社,【不】ｺﾝｻﾙ西日本,ｺﾝｻﾙﾃｨﾝｸﾞｼﾞｷﾞｮｳﾎﾝﾌﾞﾆｼﾆﾎﾝｼｼｬ,,,,その他,,,,,,,,既存,,,,,,,,,001024000000000000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,2 ,本社／支社,0000000000,全社,1 ,65,2017/8/1,9999/12/31,【使用不可】鹿児島支部,【不】鹿児島支部,ｶｺﾞｼﾏｼﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001025000000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,65,【不】鹿児島支部,2 ,6510,2017/8/1,9999/12/31,【使用不可】鹿児島支部統括部,【不】鹿児島支部統括,ｶｺﾞｼﾏｼﾌﾞﾄｳｶﾂﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001025001000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,6510,【不】鹿児島支部統括,3 ,651010,2017/8/1,9999/12/31,【使用不可】鹿児島支部統括課,【不】鹿児島支部統括,ｶｺﾞｼﾏｼﾌﾞﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001025001001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,651010,【不】鹿児島支部統括,4 ,65101010,2017/8/1,9999/12/31,【使用不可】鹿児島支部統括課,【不】鹿児島支部統括,ｶｺﾞｼﾏｼﾌﾞﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001025001001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,65,【不】鹿児島支部,2 ,6520,2017/8/1,9999/12/31,【使用不可】鹿児島支部訪問介護事業部,【不】鹿児島訪問介護,ｶｺﾞｼﾏﾎｳﾓﾝｶｲｺﾞｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001025002000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,6520,【不】鹿児島訪問介護,3 ,652010,2017/8/1,9999/12/31,【使用不可】鹿児島統括課,【不】鹿児島統括課,ｶｺﾞｼﾏﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001025002001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,652010,【不】鹿児島統括課,4 ,65201010,2017/8/1,9999/12/31,【使用不可】鹿児島統括課（訪問介護）,【不】鹿児島統括(訪,ｶｺﾞｼﾏﾄｳｶﾂｶ(ﾎｳﾓﾝ),,,,間接部門,,,,,,,,既存,,,,,,,,,001025002001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,65,【不】鹿児島支部,2 ,6530,2017/8/1,9999/12/31,【使用不可】鹿児島支部訪問高住事業部,【不】鹿児島訪問高住,ｶｺﾞｼﾏﾎｳﾓﾝｺｳｼﾞｭｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001025003000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,6530,【不】鹿児島訪問高住,3 ,653010,2017/8/1,9999/12/31,【使用不可】高見馬場訪問高住拠点,【不】高見馬場高住,ﾀｶﾐﾊﾞﾊﾞｼﾞｷﾞｮｳｼｮ,,,,その他,,,,,,,,既存,,,,,,,,,001025003001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,653010,【不】高見馬場高住,4 ,65301040,2017/8/1,9999/12/31,【使用不可】高見馬場訪問介護部門,【不】高見馬場介護,ﾀｶﾐﾊﾞﾊﾞﾎｳﾓﾝｶｲｺﾞﾌﾞﾓﾝ,,,,直接部門,,,,,,,,既存,,,,,,,,,001025003001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,653010,【不】高見馬場高住,4 ,65301060,2017/8/1,9999/12/31,【使用不可】高見馬場住宅役務部門,【不】高見馬場住役務,ﾀｶﾐﾊﾞﾊﾞｼﾞｭｳﾀｸｴｷﾑﾌﾞﾓﾝ,,,,直接部門,,,,,,,,既存,,,,,,,,,001025003001002000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,6530,【不】鹿児島訪問高住,3 ,653020,2017/8/1,9999/12/31,【使用不可】山之口訪問高住拠点,【不】山之口訪問高住,ﾔﾏﾉｸﾁｼﾞｷﾞｮｳｼｮ,,,,その他,,,,,,,,既存,,,,,,,,,001025003002000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,653020,【不】山之口訪問高住,4 ,65302040,2017/8/1,9999/12/31,【使用不可】山之口訪問介護部門,【不】山之口訪問介護,ﾔﾏﾉｸﾁﾎｳﾓﾝｶｲｺﾞﾌﾞﾓﾝ,,,,直接部門,,,,,,,,既存,,,,,,,,,001025003002001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,653020,【不】山之口訪問高住,4 ,65302060,2017/8/1,9999/12/31,【使用不可】山之口住宅役務部門,【不】山之口住宅役務,ﾔﾏﾉｸﾁｼﾞｭｳﾀｸｴｷﾑﾌﾞﾓﾝ,,,,直接部門,,,,,,,,既存,,,,,,,,,001025003002002000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,65,【不】鹿児島支部,2 ,6540,2017/8/1,9999/12/31,【使用不可】鹿児島支部通所介護事業部,【不】鹿児島通所介護,ｶｺﾞｼﾏﾂｳｼｮｶｲｺﾞｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001025004000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,6540,【不】鹿児島通所介護,3 ,654010,2017/8/1,9999/12/31,【使用不可】鹿児島通所統括課,【不】鹿児島通所統括,ｶｺﾞｼﾏﾂｳｼｮﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001025004001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,654010,【不】鹿児島通所統括,4 ,65401010,2017/8/1,9999/12/31,【使用不可】鹿児島通所統括課,【不】鹿児島通所統括,ｶｺﾞｼﾏﾂｳｼｮﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001025004001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,6540,【不】鹿児島通所介護,3 ,654030,2017/8/1,9999/12/31,【使用不可】宇宿ゆめふる,【不】宇宿ゆめふる,ﾃﾞｲｳｽｷ,,,,その他,,,,,,,,既存,,,,,,,,,001025004003000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,654030,【不】宇宿ゆめふる,4 ,65403010,2017/8/1,9999/12/31,【使用不可】宇宿ゆめふる,【不】宇宿ゆめふる,ﾃﾞｲｳｽｷ,,,,直接部門,,,,,,,,既存,,,,,,,,,001025004003001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,65,【不】鹿児島支部,2 ,6550,2018/2/1,9999/12/31,【使用不可】鹿児島支部看護事業部,【不】鹿児島看護事業,ｶｺﾞｼﾏｶﾝｺﾞｼﾞﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001025005000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,6550,【不】鹿児島看護事業,3 ,655010,2018/2/1,9999/12/31,【使用不可】鹿児島看護統括課,【不】鹿児島看護統括,ｶｺﾞｼﾏｶﾝｺﾞｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001025005001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,655010,【不】鹿児島看護統括,4 ,65501010,2018/2/1,9999/12/31,【使用不可】鹿児島看護統括課,【不】鹿児島看護統括,ｶｺﾞｼﾏｶﾝｺﾞｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001025005001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,65,【不】鹿児島支部,2 ,6560,2018/6/1,9999/12/31,【使用不可】鹿児島支部居宅支援事業部,【不】鹿児島居宅支援,ｶｺﾞｼﾏｷｮﾀｸｼｴﾝｼﾞｷﾞｮｳｼｮ,,,,その他,,,,,,,,既存,,,,,,,,,001025006000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,6560,【不】鹿児島居宅支援,3 ,656010,2018/6/1,9999/12/31,【使用不可】鹿児島居宅支援統括課,【不】鹿児島居支統括,ｶｺﾞｼﾏｷｮﾀｸｼｴﾝﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001025006001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,656010,【不】鹿児島居支統括,4 ,65601010,2018/6/1,9999/12/31,【使用不可】鹿児島居宅支援統括課,【不】鹿児島居支統括,ｶｺﾞｼﾏｷｮﾀｸｼｴﾝﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001025006001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,2 ,本社／支社,0000000000,全社,1 ,70,2018/4/1,9999/12/31,【使用不可】世田谷東支部,【不】世田谷東支部,ｾﾀｶﾞﾔﾋｶﾞｼｼﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001026000000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,70,【不】世田谷東支部,2 ,7010,2018/4/1,9999/12/31,【使用不可】世田谷東支部統括部,【不】世田谷東統括,ｾﾀｶﾞﾔﾋｶﾞｼｼﾌﾞﾄｳｶﾂﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001026001000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,7010,【不】世田谷東統括,3 ,701010,2018/4/1,9999/12/31,【使用不可】世田谷東支部統括課,【不】世田谷東統括,ｾﾀｶﾞﾔﾋｶﾞｼｼﾌﾞﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001026001001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,701010,【不】世田谷東統括,4 ,70101010,2018/4/1,9999/12/31,【使用不可】世田谷東支部統括課,【不】世田谷東統括,ｾﾀｶﾞﾔﾋｶﾞｼｼﾌﾞﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001026001001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,70,【不】世田谷東支部,2 ,7050,2018/4/1,9999/12/31,【使用不可】世田谷東支部居宅支援事業部,【不】世田谷東居支,ｾﾀｶﾞﾔﾋｶﾞｼｷｮﾀｸｼｴﾝｼﾞｷﾞｮｳ,,,,その他,,,,,,,,既存,,,,,,,,,001026005000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,7050,【不】世田谷東居支,3 ,705010,2018/4/1,9999/12/31,【使用不可】世田谷居宅統括課,【不】世田谷居宅統括,ｾﾀｶﾞﾔｷｮﾀｸﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001026005007000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,705010,【不】世田谷居宅統括,4 ,70501010,2018/4/1,9999/12/31,【使用不可】世田谷東居宅統括課,【不】世田谷東居宅統,ｾﾀｶﾞﾔﾋｶﾞｼｷｮﾀｸﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001026005007001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,70,【不】世田谷東支部,2 ,7060,2018/4/1,9999/12/31,【使用不可】世田谷東支部通所介護事業部,【不】世田谷東通介,ｾﾀｶﾞﾔﾋｶﾞｼﾂｳｼｮｶｲｺﾞｼﾞｷﾞｮｳ,,,,その他,,,,,,,,既存,,,,,,,,,001026006000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,7060,【不】世田谷東通介,3 ,706010,2018/4/1,9999/12/31,【使用不可】世田谷東通所統括課,【不】世田谷東通所統,ｾﾀｶﾞﾔﾋｶﾞｼﾂｳｼｮﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001026006005000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,706010,【不】世田谷東通所統,4 ,70601010,2018/4/1,9999/12/31,【使用不可】世田谷東通所統括課,【不】世田谷東通所統,ｾﾀｶﾞﾔﾂｳｼｮﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001026006005001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,70,【不】世田谷東支部,2 ,7070,2018/4/1,9999/12/31,【使用不可】世田谷東支部看護事業部,【不】世田谷東看護,ｾﾀｶﾞﾔﾋｶﾞｼｶﾝｺﾞｼﾞｷﾞｮｳﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001026007000000000000000000000,部門
