編集区分,新規変更区分名称,取引先区分コード,取引先区分名,取引先コード,社内取引部門表示コード,社内取引部門名（略）,適格請求書発行事業者登録番号,企業コード,企業名（略）,得意先フラグ,需要家フラグ,出荷先フラグ,仕入先フラグ,入荷元フラグ,請求先フラグ,支払先フラグ,諸口取引先フラグ,取引先名１,取引先名２,取引先名（略）,取引先名（カナ）,取引先名（英字）,休日パターンコード,休日パターン名,国コード,国名称,取引先地域分類値コード,取引先地域分類値,郵便番号,住所１,住所２,住所３,ＴＥＬ,ＦＡＸ,取引開始日付,取引終了日付,備考,分類値コード１,分類値１,分類値コード２,分類値２,分類値コード３,分類値３,分類値コード４,分類値４,分類値コード５,分類値５,分類値コード６,分類値６,分類値コード７,分類値７,分類値コード８,分類値８,分類値コード９,分類値９,分類値コード１０,分類値１０,使用不可フラグ,取引先所在地区分,取引先所在地区分名,国内取引フラグ,外為取引フラグ,通貨コード,消費税端数計算区分,消費税計算単位区分,取引金額端数処理区分,承認申請状況区分名,承認申請番号,承認申請日付,承認申請者名,承認申請部門名（略）,登録者名,登録日時,更新者名,更新日時,得意先担当者コード,得意先担当者名,得意先担当部門表示コード,得意先担当部門名（略）,得意先先方担当者名,得意先先方担当者ＭＡＩＬ,得意先先方担当者ＴＥＬ,得意先分類値コード１,得意先分類値１,得意先分類値コード２,得意先分類値２,得意先分類値コード３,得意先分類値３,得意先分類値コード４,得意先分類値４,得意先分類値コード５,得意先分類値５,得意先備考,得意先ランク分類値コード,得意先ランク分類値,得意先インコタームズ１,得意先インコタームズ２,売上消費税区分,売上消費税計算区分,得意先貿易輸送手段区分,得意先貿易輸送手段区分名,検収リードタイム,請求案内伝票値引表示フラグ,納品書金額表示フラグ,輸送手段コード１,輸送手段名１,輸送手段コード２,輸送手段名２,倉庫コード１,倉庫名（略）１,倉庫１配送リードタイム（輸送１）,倉庫１配送リードタイム（輸送２）,倉庫コード２,倉庫名（略）２,倉庫２配送リードタイム（輸送１）,倉庫２配送リードタイム（輸送２）,倉庫コード３,倉庫名（略）３,倉庫３配送リードタイム（輸送１）,倉庫３配送リードタイム（輸送２）,倉庫コード４,倉庫名（略）４,倉庫４配送リードタイム（輸送１）,倉庫４配送リードタイム（輸送２）,倉庫コード５,倉庫名（略）５,倉庫５配送リードタイム（輸送１）,倉庫５配送リードタイム（輸送２）,仕入先担当者コード,仕入先担当者名,仕入先担当部門表示コード,仕入先担当部門名（略）,仕入先先方担当者名,仕入先先方担当者ＭＡＩＬ,仕入先先方担当者ＴＥＬ,仕入先分類値コード１,仕入先分類値１,仕入先分類値コード２,仕入先分類値２,仕入先分類値コード３,仕入先分類値３,仕入先分類値コード４,仕入先分類値４,仕入先分類値コード５,仕入先分類値５,仕入先備考,仕入先ランク分類値コード,仕入先ランク分類値,仕入先インコタームズ１,仕入先インコタームズ２,仕入消費税区分,仕入消費税計算区分,仕入先貿易輸送手段区分,仕入先貿易輸送手段区分名,下請事業者フラグ,支払通知書出力内容,預り源泉対象初期値フラグ,預り源泉税端数計算区分,支払消費税差額計算フラグ,取込支払消費税差額計算フラグ,共通支払先フラグ,支払書内容確認コメント,支払決済条件行番号,支払決済条件コード,支払決済条件名,支払決済条件名（略）,取引形態区分,支払締区分,支払締名寄フラグ,名寄部門表示コード,名寄部門名（略）,名寄部門基準日付,支払通知書書式区分,支払通知書品目内訳表示フラグ,支払基準金額,支払決済条件使用不可フラグ,分割条件（未満）,分割率（未満）,端数桁数（未満）,端数区分（未満）,分割基準金額（未満）,支払方法コード（未満１）,支払方法名（未満１）,休日考慮区分（未満１）,出金口座コード（未満１）,出金口座名（未満１）,支払方法コード（未満２）,支払方法名（未満２）,休日考慮区分（未満２）,出金口座コード（未満２）,出金口座名（未満２）,分割条件（以上）,分割率（以上）,端数桁数（以上）,端数区分（以上）,分割基準金額（以上）,支払方法コード（以上１）,支払方法名（以上１）,休日考慮区分（以上１）,出金口座コード（以上１）,出金口座名（以上１）,支払方法コード（以上２）,支払方法名（以上２）,休日考慮区分（以上２）,出金口座コード（以上２）,出金口座名（以上２）,振込先金融機関コード,振込先金融機関名,振込先金融機関店舗コード,振込先金融機関店舗名,振込先銀行口座種別区分,振込先銀行口座番号,振込先銀行口座名義人名,振込先銀行口座名義人名（カナ）,先方負担振込手数料フラグ,振込先郵便口座番号,振込先郵便口座名義人名,振込先郵便口座名義人名（カナ）,手形支払サイト,支払手形期日指定月数,支払手形期日指定日,支払手形休日区分,手形種類コード,手形種類名,期日振込サイト,期日指定月数,期日指定日,休日区分,外国送金種類区分,外国送金受取方法区分,外国送金先方負担手数料フラグ,外国送金目的（英字）,外国送金メッセージ（英字）,外国送金受取人名（英字）,外国送金受取人住所（英字）,外国送金受取人口座番号,外国送金支払先銀行名（英字）,外国送金支払先銀行支店名（英字）,外国送金支払先銀行住所（英字）,コルレス先経由銀行名（英字）,コルレス先経由銀行支店名（英字）,コルレス先経由銀行住所（英字）,非コルレス先経由銀行名（英字）,非コルレス先経由銀行支店名（英字）,非コルレス先経由銀行住所（英字）,支払締日,期日サイクル区分（未満１）,期日指定月数（未満１）,期日指定支払日（未満１）,期日指定日数（未満１）,期日サイクル区分（未満２）,期日指定月数（未満２）,期日指定支払日（未満２）,期日指定日数（未満２）,期日サイクル区分（以上１）,期日指定月数（以上１）,期日指定支払日（以上１）,期日指定日数（以上１）,期日サイクル区分（以上２）,期日指定月数（以上２）,期日指定支払日（以上２）,期日指定日数（以上２）
,,00,初期導入,10001514,,,,,,0,0,0,0,0,0,1,0,キャノンマーケティングジャパン㈱,,ｷｬﾉﾝﾏｰｹﾃｨﾝ口振,ｷｬﾉﾝﾏｰｹﾃｨﾝｸﾞｼﾞｬﾊﾟﾝ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,2,0,,,,2,0,0,0,1,,,,,2,引落,1,10000001,みずほ/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001515,,,,,,0,0,0,0,0,0,1,0,東京明光販売㈱,,東京明光販売㈱,ﾄｳｷﾖｳﾒｲｺｳﾊﾝﾊﾞｲ(ｶ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,656,恵比寿,1,7044377,東京明光販売㈱,ﾄｳｷﾖｳﾒｲｺｳﾊﾝﾊﾞｲ(ｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001516,,,,,,0,0,0,0,0,0,1,0,㈱ﾒﾃﾞｨｱｽｺｰﾌﾟ,,㈱ﾒﾃﾞｨｱｽｺｰﾌﾟ,ﾒﾃﾞｨｱｽｺｰﾌﾟ,,,,,,,,,神奈川県川崎市高津区坂戸3-2-1,KSP西棟 3F,,044-811-1131,044-811-1162,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0005,三菱ＵＦＪ,254,元住吉,1,1271289,㈱ﾒﾃﾞｨｱｽｺｰﾌﾟ,ｶ)ﾒﾃﾞｲｱｽｺ-ﾌﾟ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001517,,,,,,0,0,0,0,0,0,1,0,喜屋ﾋﾞﾙ　野口喜昭,,喜屋ﾋﾞﾙ光熱費,ｷﾔﾋﾞﾙｺｳﾈﾂﾋ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,大澤　享子,20170323164445510,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,2,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0294,三井住友信託,254,荻窪,1,7900208,喜屋ﾋﾞﾙ　野口喜昭,ｷﾔﾋﾞﾙﾉｸﾞﾁﾖｼｱｷ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10001518,,,,,,0,0,0,0,0,0,1,0,菅野 登,,菅野 登,ｶﾝﾉﾉﾎﾞﾙ,,,,,,,,,渋谷区幡ヶ谷2-33-7-404,,,05035928860,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,921,笹塚,1,3019390,菅野 登,ｶﾝﾉﾉﾎﾞﾙ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001519,,,,,,0,0,0,0,0,0,1,0,㈱小玉功･都市建築設計室,,㈱小玉功･都市,ｺﾀﾞﾏｲｻｵ,,,,,,,,,世田谷区太子堂4-26-3-103,,,03-3411-1613,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,2202,全東栄信組,003,世田谷,1,2022591,㈱小玉功･土地建築設計室,ｶ)ｺﾀﾞﾏｲｻｵ.ﾄｼｹﾝﾁｸｾﾂｹｲｼﾂ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001520,,,,,,0,0,0,0,0,0,1,0,㈱日興社,,㈱日興社,ﾆｯｺｳｼｬ,,,,,,,,,品川区上大崎3-14-37 TGMﾋﾞﾙ4F,,,03-5789-9815,03-5447-6355,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,026,銀座,1,1211532,㈱日興社,ｶ)ﾆﾂｺｳｼﾔ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001521,,,,,,0,0,0,0,0,0,1,0,㈱日本ﾊﾟｰﾌﾟﾙ,,㈱日本ﾊﾟｰﾌﾟﾙ,ﾆﾎﾝﾊﾟｰﾌﾟﾙ,,,,,,,,182-0036,東京都調布市飛田給1-6-11,,,042-489-9111,042-489-9331,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,200,本店営業部,1,9595064,㈱日本ﾊﾟｰﾌﾟﾙ,ｶ)ﾆﾎﾝﾊﾟ-ﾌﾟﾙ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001522,,,,,,0,0,0,0,0,0,1,0,ｵｰﾊﾞｰﾁｭｱ㈱,,ｵｰﾊﾞｰﾁｭｱ㈱,ｵｰﾊﾞｰﾁｭｱ,,,,,,,,105-6010,港区虎ノ門4-3-1,城山JTﾄﾗｽﾄﾀﾜｰ11F,,0120-123-076,03-5733-6601,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,2,0,,,,2,0,0,0,1,,,,,0,現金,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,99,,,,,,,,,,,,,
,,00,初期導入,10001523,,,,,,0,0,0,0,0,0,1,0,なごや西ホームニュース社,,なごや西ホーム,ﾅｺﾞﾔﾆｼﾎ-ﾑﾆﾕ-ｽｼﾔ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,1565,中日信金,017,光城,1,0116746,なごや西ホ－ムニュ－ス社,ﾅｺﾞﾔﾆｼﾎ-ﾑﾆﾕ-ｽｼﾔ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001524,,,,,,0,0,0,0,0,0,1,0,日本電信電話ﾕｰｻﾞｰ協会,,日本電信電話ﾕｰ,ﾆﾎﾝﾃﾞﾝｼﾝﾃﾞﾝﾜﾕｰｻﾞｰｷｮｳｶｲ,,,,,,,,108-8019,東京都港区港南1-9-1,NTT品川TWINS 4階,,03-3740-7288,03-3740-7344,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,大澤　享子,20161227160016974,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0001,みずほ,130,新橋,1,4912809,日本電信電話ﾕｰｻﾞｰ協会,ｻﾞｲ)ﾆﾎﾝﾃﾞﾝｼﾝﾃﾞﾝﾜﾕ-ｻﾞｷﾖｳｶｲﾐﾅﾄﾁｸ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001525,,,,,,0,0,0,0,0,0,1,0,株式会社ｼﾝｴｲ･ｱﾄﾞ･ｴｰｼﾞｪﾝｼｰ,,㈱ｼﾝｴｲｱﾄﾞｴｰｼﾞｪ,ｼﾝｴｲｱﾄﾞｴｰｼﾞｪﾝｼｰ,,,,,,,,163-0722,東京都新宿区西新宿2丁目7-1,新宿第一生命ﾋﾞﾙ22F,,03-5909-1333,03-5909-1334,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,2,0,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,443,大阪西,1,6908101,株式会社ｼﾝｴｲｱﾄﾞｴ-ｼﾞｴﾝｼ-,ｶ)ｼﾝｴｲｱﾄﾞｴ-ｼﾞｴﾝｼ-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,99,,,,,,,,,,,,,
,,00,初期導入,10001526,,,,,,0,0,0,0,0,0,1,0,㈱パーソンズ・ブリッジ,,㈱ﾊﾟｰｿﾝｽﾞ･ﾌﾞﾘｯ,ｶﾌﾞ)ﾊﾟ-ｿﾝｽﾞ.ﾌﾞﾘﾂｼﾞ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0005,三菱ＵＦＪ,469,新宿中央,1,5515470,㈱パーソンズ・ブリッジ,ｶﾌﾞ)ﾊﾟ-ｿﾝｽﾞ.ﾌﾞﾘﾂｼﾞ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001527,,,,,,0,0,0,0,0,0,1,0,㈱ｼﾞｪｲｱｰﾙ東日本都市開発　総武支社,,ｼﾞｪｲｱｰﾙ東日本,ｼﾞｪｲｱｰﾙﾋｶﾞｼﾆﾎﾝﾄｼｶｲﾊﾂ,,,,,,,,272-0034,千葉県市川市市川1-7-13(市川島村ﾋﾞﾙ),,,047-325-0115,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,2,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0001,みずほ,797,第五集中,1,0628344,㈱ｼﾞｪｲｱｰﾙ東日本都市開発,ｶ)ｼﾞｴｲｱ-ﾙﾋｶﾞｼﾆﾎﾝﾄｼｶｲﾊﾂ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10001528,,,,,,0,0,0,0,0,0,1,0,全日本労働福祉協会,,全日本労働福祉,ｾﾞﾝﾆﾎﾝﾛｳﾄﾞｳﾌｸｼｷｮｳｶｲ,,,,,,,,,東京都品川区旗の台6-16-11,,,3783-9411,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,2,0,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,238,荏原,2,0246302,全日本労働福祉協会,ｻﾞｲ)ｾﾞﾝﾆﾎﾝﾛｳﾄﾞｳﾌｸｼｷﾖｳｶｲ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,99,,,,,,,,,,,,,
,,00,初期導入,10001529,,,,,,0,0,0,0,0,0,1,0,ｿﾌﾄﾊﾞﾝｸﾃﾚｺﾑ㈱,,ｿﾌﾄﾊﾞﾝｸﾃﾚｺﾑ㈱,ｿﾌﾄﾊﾞﾝｸﾃﾚｺﾑ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,宇野　修平,20140522144715467,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,2,0,,,,2,0,0,0,1,,,,,0,現金,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,26,,,,,,,,,,,,,
,,00,初期導入,10001530,,,,,,0,0,0,0,0,0,1,0,㈱ｱｸｱ21,,㈱ｱｸｱ21,ｱｸｱﾄｩｴﾝﾃｨﾜﾝ,,,,,,,,223-0062,神奈川県横浜市港北区日吉本町1-3-1,,,045-565-2022,045-565-2021,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,小林　孝菜,20210803121831881,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,賃料27日払,賃料27日払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0138,横浜,398,大倉山,1,1408583,㈱アクアトゥエンティワン管理口,ｶ)ｱｸｱﾄｳｴﾝﾃｲﾜﾝｶﾝﾘｸﾞﾁ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10001531,,,,,,0,0,0,0,0,0,1,0,㈱道新ｻｰﾋﾞｽｾﾝﾀｰ,,道新ｻｰﾋﾞｽｾﾝﾀｰ,ﾄﾞｳｼﾝｻｰﾋﾞｽｾﾝﾀｰ,,,,,,,,,札幌市中央区大通西18丁目,,,011-614-3940,011-614-3943,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0501,北洋,304,札幌西,2,2018412,㈱道新ｻｰﾋﾞｽｾﾝﾀｰ,ｶ)ﾄﾞｳｼﾝｻ-ﾋﾞｽｾﾝﾀ-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001532,,,,,,0,0,0,0,0,0,1,0,㈱デベロ　デベロ老人福祉研究所,,㈱ﾃﾞﾍﾞﾛ老人福,ﾃﾞﾍﾞﾛ,,,,,,,,,,,,,,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,2,0,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0130,常陽,124,吉田,1,6042651,㈱デベロ,ｶ)ﾃﾞﾍﾞﾛ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10001533,,,,,,0,0,0,0,0,0,1,0,扶桑電通株式会社,,扶桑電通㈱,ﾌｿｳﾃﾞﾝﾂｳ,,,,,,,,220-0004,横浜市西区北幸2-9-10,横浜HSﾋﾞﾙ　6階,,045-312-7711,045-312-7716,19000101,99991231,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,1,2,3,－,,,　,,システム　管理者,20140129154616960,システム　管理者,20140328200123850,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,2,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0001,みずほ,797,第五集中,1,1736007,扶桑電通株式会社,ﾌｿｳﾃﾞﾝﾂｳ(ｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
